screen_name,user_type,text,created_at,originator,replied_to
Cyrenaican,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:05:31,true,weddady
shariatmadari,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:04:29,false,weddady
Tharwacolamus,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:00:11,false,weddady
monaeltahawy,2,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 21:58:40,false,weddady
griffinworks_3,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? thank u! #sidibouzid",2011-01-15 21:57:15,false,n/a
BloggerSeif,3,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 21:56:52,false,weddady
weddady,3,"dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? thank u! #sidibouzid",2011-01-15 21:56:39,false,n/a
ibnkafka,3,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:09:38,false,weddady
RamyYaacoub,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:08:58,false,weddady
Salamander,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:05:59,false,weddady
JuliaAloft,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:14:40,false,weddady
Geniusbastard,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:11:23,false,weddady
occupiedbrain,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:10:58,false,weddady
rattlecans,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:29:17,false,weddady
bsm3134,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:24:07,false,weddady
bahebakyagaza,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:23:14,false,weddady
bahebakyagaza,normal_user,"RT @royasmusic: Via @weddady: dear MSM, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? t ...",2011-01-15 22:23:09,false,royasmusic
griffinworks_3,normal_user,"RT @royasmusic: Via @weddady: dear MSM, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? thank u! #sidibouzid",2011-01-15 22:22:33,false,n/a
barrysmit,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:21:49,false,weddady
DetlefKroeze,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:48:12,false,weddady
BlatantWorld,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:46:23,false,weddady
KoBengezi19,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 23:00:28,false,weddady
Parade_Time,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:59:58,false,weddady
ghazamfar,normal_user,"RT @weddady: dear main stream media, would u please take 15 minutes of your busy news cycle to verify reports of protest in #libya? than ...",2011-01-15 22:58:36,false,weddady
