screen_name,user_type,text,created_at,originator,replied_to
dnbsh,normal_user,RT @bbcbreaking: Dozens die in Tunisia jail fire,2011-01-15 06:07:57,true,n/a
bytesforall,normal_user,Really sad. RT @BBCBreaking: Dozens die in Tunisia jail fire #Tunisia #sidibouzid,2011-01-15 05:16:18,false,n/a
kenjikyoto,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:18:43,false,BBCBreaking
Rdgz_Sergio,normal_user,RT @bbcbreaking: Dozens die in Tunisia jail fire,2011-01-15 05:18:56,false,n/a
katlikhoaele,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:19:19,false,BBCBreaking
yukilogue,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:24:08,false,BBCBreaking
n0uri,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:24:37,false,n/a
PatrickQ2010,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:24:51,false,BBCBreaking
iededevries,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:25:17,false,BBCBreaking
dragonflywings5,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:25:39,false,BBCBreaking
ShoeRepairLady,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:25:42,false,BBCBreaking
leyton_jay,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:25:45,false,BBCBreaking
SakurA_Apple,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:30:44,false,BBCBreaking
panness,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:30:54,false,BBCBreaking
kenpty,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:39:22,false,BBCBreaking
JohnDean5,normal_user,So they protest against the Gov't then get arrested and die? SHADY RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:39:59,false,n/a
monaeltahawy,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:53:35,false,BBCBreaking
ProsperInPeace,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:53:40,false,BBCBreaking
zidanism,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 05:54:46,false,BBCBreaking
saliz_zue,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 06:07:21,false,BBCBreaking
muhannadalbahar,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 06:13:18,false,BBCBreaking
andreaBL,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 06:19:56,false,BBCBreaking
iamankan,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 06:24:20,false,BBCBreaking
DomScottWrites,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 06:28:54,false,n/a
yt_k,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 06:29:47,false,BBCBreaking
fw0116,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 08:48:34,false,BBCBreaking
chulbul7pandey,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 09:29:38,false,BBCBreaking
frenchie1108,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 12:10:46,false,BBCBreaking
Brendancopp,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-15 17:55:04,false,BBCBreaking
Hebaful,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-16 04:46:12,false,BBCBreaking
reedasherzion,normal_user,RT @BBCBreaking: Dozens die in Tunisia jail fire,2011-01-17 10:51:01,false,BBCBreaking
